"metadata.Unknown tag (0x64736774)",3
"metadata.Grid and Guides Information",1300112
"metadata.Unknown tag (0x1205)",639
"metadata.ICC:Unknown tag (0x44445053)",74
"metadata.External Flash Guide Number",588
"metadata.Unknown tag (0x007e)",670
"metadata.Unknown tag (0x203f)",46
"metadata.ICC:Blue Parametric TRC",166952
"metadata.Unknown tag (0xc1c5)",1
"metadata.Noise",6
"metadata.Unknown tag (0xc2f8)",1
"metadata.Digital Zoom On",49
"metadata.Unknown tag (0x0006)",51409
"metadata.Soft Skin Effect",6935
"metadata.GPS:Unknown tag (0x0202)",7
"metadata.og:type",1
"metadata.Unknown tag (0x02a0)",1
"metadata.Exif SubIFD:Date/Time Original",621355
"metadata.Unknown tag (0xc232)",1
"metadata.Unknown tag (0xc365)",1
"metadata.Unknown tag (0x0310)",3414
"metadata.Unknown tag (0x1204)",671
"metadata.Auto ISO",34134
"metadata.Exif SubIFD:CFA Repeat Pattern Dim",2709
"metadata.Interoperability:FlashPix Version",19
"metadata.Unknown tag (0xc2f7)",1
"metadata.Unknown tag (0x007f)",726
"metadata.Unknown tag (0x8895)",28
"metadata.Unknown tag (0xc1c4)",1
"metadata.Unknown tag (0x203e)",413
"metadata.AF Info Array 2",28390
"metadata.Exif IFD0:Unknown tag (0x500a)",50
"metadata.Unknown tag (0x02a1)",1
"metadata.Unknown tag (0x0007)",59927
"metadata.AF Info",385
"metadata.Zone Matching",7450
"metadata.Exif IFD0:Unknown tag (0xc614)",238
"metadata.Unknown tag (0x0000)",8833
"metadata.Windows XP Keywords",561
"metadata.WB RB Levels 3000K",39
"metadata.Exif IFD0:Primary Chromaticities",7149
"metadata.Exif SubIFD:Unknown tag (0xc71b)",10
"metadata.ICC:Unknown tag (0x4d646174)",4
"metadata.Unknown tag (0x0266)",1
"metadata.Exif IFD0:Unknown tag (0xc11d)",1
"metadata.Color Temperature RG",122
"metadata.Unknown tag (0x1029)",9
"metadata.Object Type Reference",25
"metadata.Exif IFD0:Flash",1387
"metadata.Exif IFD0:Page Name",1254
"metadata.Unknown tag (0xd24a)",3
"metadata.Unknown tag (0xc17f)",1
"metadata.Exif IFD0:Unknown tag (0x9330)",310
"metadata.Unknown tag (0xc3a1)",1
"metadata.Unknown tag (0x00c4)",137
"metadata.Focus Continuous",34130
"metadata.Exif IFD0:Unknown tag (0x500b)",50
"metadata.Exif IFD0:Unknown tag (0xc613)",112
"metadata.Exif IFD0:Unknown tag (0xc615)",13
"metadata.Picture Mode Hue",470
"metadata.Exposure",38
"metadata.Exif SubIFD:Unknown tag (0xc71a)",11
"metadata.Unknown tag (0x0001)",62483
"metadata.Unknown tag (0xc238)",1
"metadata.Sensor Pixel Size",1826
"metadata.Exif IFD0:Unknown tag (0xc68d)",6
"metadata.Unknown tag (0x1028)",451
"metadata.AF Area X Positions",3847
"metadata.BW Mode",1901
"metadata.Total Zoom",668
"metadata.White Balance Fine",13227
"metadata.Exif IFD0:Unknown tag (0x9331)",131
"metadata.Unknown tag (0xc3a0)",1
"metadata.Exif IFD0:Unknown tag (0x500c)",50
"metadata.Unknown tag (0x00c5)",137
"metadata.XMP Value Count",2290222
"metadata.GPS:Unknown tag (0x0201)",7
"metadata.Unknown tag (0xc239)",1
"metadata.Unknown tag (0xc17e)",1
"metadata.Exif IFD0:Unknown tag (0xc616)",6
"metadata.Unknown tag (0x0002)",78138
"metadata.Unknown tag (0xc237)",1
"metadata.Intelligent Resolution",1608
"metadata.GPS:GPS Date Stamp",72664
"urls",78796415
"metadata.Unknown tag (0x203b)",417
"metadata.Exif IFD0:Unknown tag (0x500d)",50
"metadata.Unknown tag (0x00c6)",139
"metadata.Unknown tag (0xc1c9)",1
"metadata.Unknown tag (0x1201)",64
"metadata.Unknown tag (0x01f9)",4
"metadata.Controller Board Version",3
"metadata.Unknown tag (0x007a)",831
"metadata.Unknown tag (0xc17d)",1
"metadata.Exif Image:Compression",161
"metadata.Lens ID",6563
"metadata.Exif IFD0:Unknown tag (0xc617)",6
"metadata.Unknown tag (0xc236)",1
"metadata.Unknown tag (0x0003)",51558
"metadata.Unknown tag (0xc369)",1
"metadata.XREF_3",9
"metadata.Unknown tag (0x00c8)",45
"metadata.Blue Colorant",333155
"metadata.XREF_4",9
"metadata.Quick Shot",49
"metadata.Exif SubIFD:Unknown tag (0xa62a)",1
"metadata.XREF_1",9
"metadata.Exif IFD0:ISO Speed Ratings",471
"metadata.XREF_2",9
"metadata.Exif Thumbnail:Unknown tag (0xa481)",778
"metadata.XREF_9",4
"metadata.Image Adjustment",4683
"metadata.Unknown tag (0x5953)",1
"metadata.GPS Latitude",2795
"metadata.XREF_7",9
"metadata.XREF_8",9
"metadata.Unknown tag (0x1200)",3998
"metadata.XREF_5",9
"metadata.Unknown tag (0x00c7)",400
"metadata.XREF_6",9
"metadata.Unknown tag (0xc1c8)",1
"metadata.Unknown tag (0x203a)",521
"metadata.Unknown tag (0x007b)",319
"metadata.Unknown tag (0xc17c)",1
"metadata.Unknown tag (0xd24e)",3
"metadata.Unknown tag (0xf042)",35
"metadata.Exif IFD0:Body Serial Number",1930
"metadata.Exif IFD0:Unknown tag (0x5017)",44
"metadata.Exif Image:X Resolution",123
"metadata.Unknown tag (0xc2ea)",1
"metadata.Unknown tag (0x00c0)",5700
"metadata.Viewing Conditions",134157
"metadata.Timer Recording",378
"metadata.Olympus Image Width",186
"metadata.Unknown tag (0x1025)",212
"metadata.WB RB Levels 6600K",39
"metadata.Unknown tag (0xc3a5)",1
"metadata.Unknown tag (0xb214)",8
"metadata.Voice Memo",49
"metadata.Exif IFD0:Unknown tag (0x84ea)",7
"metadata.Exif IFD0:Unknown tag (0x5018)",44
"metadata.Interoperability:Date/Time",10
"metadata.Unknown tag (0xd24d)",3
"metadata.Unknown tag (0xf043)",10
"metadata.Host Computer",513
"metadata.Planar Configuration",1846
"metadata.Sweep Panorama Field Of View",507
"metadata.Light Value Center",87
"metadata.Unknown tag (0x00c1)",1801
"metadata.Wide Range",49
"metadata.Exif SubIFD:Unknown tag (0x7310)",229
"metadata.Exif SubIFD:Unknown tag (0x0018)",2
"metadata.Unknown tag (0xc3a4)",1
"metadata.Unknown tag (0x1024)",3
"metadata.Calibration Date/Time",63
"metadata.Time Zone",891
"metadata.Exif IFD0:Unknown tag (0x84eb)",7
"nfsw.modelCid",11576825
"metadata.Exif Image:Reference Black/White",1
"metadata.ICC:Device Model Description",847242
"metadata.format",15349
"metadata.Exif IFD0:Unknown tag (0x5019)",44
"metadata.Unknown tag (0xd24c)",3
"metadata.Unknown tag (0xf044)",17
"metadata.World Time Location",3143
"metadata.Unknown tag (0x00c2)",1285
"metadata.Exif IFD0:Unknown tag (0x041e)",39
"metadata.Exif SubIFD:Unknown tag (0x0017)",2
"metadata.Unknown tag (0x1027)",2
"metadata.Unknown tag (0x0e26)",2
"metadata.Unknown tag (0xc3a3)",1
"metadata.Unknown tag (0x8769)",8
"metadata.Exif SubIFD:Unknown tag (0xa501)",1
"metadata.Exif SubIFD:Rows Per Strip",11584
"metadata.ICC:Unknown tag (0x4b303133)",33
"metadata.Internal Lens Serial Number",1
"metadata.Exif SubIFD:Sharpness",147743
"metadata.GPS Dest Bearing",568
"metadata.WB G Level",96
"metadata.Unknown tag (0xf045)",10
"metadata.Exif IFD0:Unknown tag (0xc68b)",80
"metadata.Exif IFD0:Unknown tag (0xc11c)",1
"metadata.Unknown tag (0x6180)",1
"metadata.File Number Memory",50
"metadata.Unknown tag (0xd24b)",3
"metadata.Unknown tag (0x00c3)",79
"metadata.Unknown tag (0xc3a2)",1
"metadata.xmpMM:DocumentID",1536105
"metadata.Unknown tag (0x1026)",1629
"metadata.Rotation",4482
"metadata.Aspect Information Array",21240
"metadata.Pict Info",1436
"metadata.Unknown tag (0xb213)",8
"metadata.Exif SubIFD:Unknown tag (0xa502)",1
"metadata.Caption Digest",1865123
"metadata.Unknown tag (0x4449)",47
"metadata.Exif IFD0:Unknown tag (0xc612)",113
"metadata.Unknown tag (0xc1bb)",1
"metadata.Unknown tag (0x0088)",41
"metadata.Print Style",839887
"metadata.Unknown tag (0x2049)",701
"metadata.Unknown tag (0xc2ee)",1
"metadata.Image Boundary",7324
"metadata.Exif SubIFD:Unknown tag (0xa504)",19
"metadata.GPS:GPS Dest Longitude",22
"metadata.Exif SubIFD:Unknown tag (0xd000)",1
"metadata.Unknown tag (0xc190)",1
"metadata.Unknown tag (0xc3a9)",1
"nfsw.classification.sexy",11576825
"metadata.Unknown tag (0x1154)",4
"metadata.Unknown tag (0xc22a)",1
"metadata.Raw Dev Color Space",497
"metadata.Unknown tag (0x1021)",28
"metadata.Unknown tag (0xc35d)",1
"metadata.Unknown tag (0x501a)",2
"metadata.Lens Firmware Version",679
"metadata.Exif SubIFD:Software",1029
"metadata.Exif IFD0:Unknown tag (0x84ee)",7
"metadata.Exif IFD0:Document Name",16285
"metadata.Exif SubIFD:Unknown tag (0xa503)",48
"metadata.Unknown tag (0x0618)",64
"metadata.Unknown tag (0x2048)",881
"metadata.Unknown tag (0xc2ed)",1
"metadata.Unknown tag (0xc1ba)",1
"metadata.Exif SubIFD:Unknown tag (0xa505)",47
"metadata.Approximate F Number",1
"metadata.Unknown tag (0x0089)",3
"metadata.Edit Status",1109
"metadata.GPS:GPS Map Datum",9659
"metadata.Unknown tag (0xc3a8)",1
"metadata.ICC:Preview 2",5
"metadata.ICC:Preview 1",5
"metadata.ICC:Preview 0",5
"metadata.Unknown tag (0xc35c)",1
"metadata.Unknown tag (0x1020)",18
"metadata.Unknown tag (0x1153)",4
"metadata.Exif IFD0:Unknown tag (0x84ef)",2
"metadata.Exif SubIFD:YCbCr Positioning",549
"metadata.Unknown tag (0x0619)",64
"metadata.Unknown tag (0xf040)",35
"metadata.Unknown tag (0xc2ec)",1
"metadata.og:url",1
"metadata.Exif SubIFD:Unknown tag (0xa506)",47
"metadata.Exif IFD0:Unknown tag (0xaa0f)",18
"metadata.Unknown tag (0xc3a7)",1
"metadata.ICC:Red TRC",2359486
"metadata.Interoperability:Flash",12
"metadata.Raw Dev PM Sharpness",14
"metadata.Exif Image:Application Notes",2
"metadata.Exif SubIFD:Aperture Value",332102
"metadata.Unknown tag (0xc35b)",1
"ipfs_tika_version",78425726
"metadata.Exif SubIFD:Predictor",8831
"metadata.Exif SubIFD:Unknown tag (0x7000)",2062
"metadata.Exif IFD0:Unknown tag (0xaa0e)",18
"metadata.Measured LV",8
"metadata.Exif IFD0:Unknown tag (0x84ec)",7
"metadata.Unknown tag (0x2a1b)",3
"metadata.Unknown tag (0x4008)",239
"metadata.Interoperability:User Comment",12
"metadata.Unknown tag (0xd24f)",3
"metadata.Unknown tag (0x4009)",16001
"metadata.Unknown tag (0xf041)",17
"metadata.Unknown tag (0x7602)",1
"metadata.Unknown tag (0xc3a6)",1
"metadata.Exif IFD0:Unknown tag (0x041a)",39
"metadata.Unknown tag (0xc2eb)",1
"metadata.Unknown tag (0x1022)",3267
"metadata.Exif SubIFD:Unknown tag (0x7001)",2062
"metadata.Interoperability:File Source",9
"metadata.ICC:Green Parametric TRC",166952
"metadata.Unknown tag (0x2a1c)",3
"metadata.Exif IFD0:Unknown tag (0x84ed)",7
"metadata.Exif IFD0:Unknown tag (0xc741)",7
"metadata.Unknown tag (0x580f)",1
"metadata.Unknown tag (0xc35a)",1
"metadata.CFA Pattern",1066
"metadata.Unknown tag (0xc1bf)",1
"metadata.Exif SubIFD:Bits Per Sample",11838
"metadata.Text TextEntry",4228792
"metadata.Unknown tag (0x2057)",759
"metadata.Recognized Face Flags",1434
"metadata.Camera Orientation",373
"metadata.GPS:GPS Dest Distance Ref",1035
"metadata.Unknown tag (0xc194)",1
"metadata.Exif IFD0:Unknown tag (0x00a8)",2
"metadata.Unknown tag (0xc22e)",1
"metadata.SXF_図面名",2
"metadata.Reference Black/White",478
"metadata.Model Id",974
"metadata.Unknown tag (0x0097)",509
"metadata.Plug-in 1 Data",200499
"metadata.Unknown tag (0xc1be)",1
"metadata.Unknown tag (0x2056)",759
"metadata.Exif IFD0:Unknown tag (0x5010)",111
"metadata.Sanyo Quality",51
"metadata.Unknown tag (0xc193)",1
"metadata.Last-Save-Date",1930532
"metadata.w:comments",2179901
"metadata.Unknown tag (0x3124)",8
"metadata.ICC:Unknown tag (0x6c6d616f)",1
"metadata.Unknown tag (0xc22d)",1
"metadata.Exif SubIFD:Focal Length",413901
"metadata.Sub-Sec Time Digitized",8581
"metadata.Unknown tag (0x2059)",759
"metadata.Unknown tag (0xc1bd)",1
"metadata.Unknown tag (0x0098)",193
"metadata.Exif IFD0:Transfer Function",25
"metadata.Enhancer Values",6
"metadata.Development Dynamic Range",443
"metadata.Scene Detect Data",693
"metadata.Unknown tag (0xc192)",1
"metadata.exif:IsoSpeedRatings",427686
"metadata.Exif IFD0:Unknown tag (0x5011)",46
"metadata.Unknown tag (0x04ff)",7
"metadata.GPS:GPS Dest Longitude Ref",27
"metadata.Unknown tag (0xc22c)",1
"metadata.Exif Image:White Point",1
"metadata.EPS Options",1
"metadata.Unknown tag (0xc35f)",1
"metadata.Unknown tag (0x3121)",8
"metadata.WB RB Levels 4500K",39
"metadata.Unknown tag (0x4b1d)",1
"metadata.Unknown tag (0x2058)",759
"metadata.Blue Balance",191
"metadata.Unknown tag (0x0099)",352
"metadata.Unknown tag (0xc2ef)",1
"metadata.Aspect Ratio",412
"metadata.Unknown tag (0xc1bc)",1
"metadata.Unknown tag (0x76636770)",334
"metadata.Exif IFD0:Unknown tag (0x5012)",625
"metadata.Unknown tag (0xc191)",1
"metadata.Exif IFD0:Unknown tag (0x00a7)",2
"metadata.Unknown tag (0xc35e)",1
"metadata.Unknown tag (0xc22b)",1
"metadata.Exif IFD0:JPEGQ Tables",3
"metadata.Exif IFD0:Color Space",221
"metadata.Unknown tag (0xc419)",34101
"metadata.Unknown tag (0x4017)",4769
"metadata.Thumbnail Offset",61054
"metadata.Preview Image Start",1099
"metadata.Exif SubIFD:Unknown tag (0x7316)",229
"metadata.Unknown tag (0xc198)",1
"metadata.ICC:AToB 2",12347
"metadata.Black and White Filter",44
"metadata.Unknown tag (0x00bd)",157
"metadata.Sanyo Thumbnail",11
"metadata.Exif SubIFD:Unknown tag (0x000d)",2
"metadata.Unknown tag (0xf046)",10
"metadata.Release Mode",10810
"metadata.Sub-location",1741
"metadata.ICC:AToB 1",13385
"metadata.Unknown tag (0x2053)",759
"metadata.ICC:AToB 0",15180
"metadata.Exif IFD0:Unknown tag (0x5013)",43
"metadata.Unknown tag (0x0092)",528
"metadata.Exif IFD0:Unknown tag (0x00a3)",2
"metadata.Photo Effect",34031
"metadata.Exif SubIFD:Unknown tag (0x7313)",229
"metadata.Colour",3
"metadata.Exif SubIFD:Make",857
"metadata.Unknown tag (0x012b)",5
"metadata.Exif IFD0:Time Zone Original",219
"metadata.Unknown tag (0x4014)",15
"metadata.Unknown tag (0xd263)",3
"metadata.Unknown tag (0x0319)",419
"metadata.Exif SubIFD:Unknown tag (0x000c)",2
"metadata.Exif IFD0:Unknown tag (0x5014)",43
"metadata.Unknown tag (0x00be)",45
"metadata.Unknown tag (0xf047)",7
"metadata.Extra Info",227
"metadata.Exif IFD0:Unknown tag (0xa480)",1204
"metadata.Unknown tag (0x2052)",759
"metadata.Unknown tag (0x0093)",11
"metadata.Unknown tag (0x830e)",1
"metadata.Unknown tag (0xc197)",1
"metadata.Distortion Correction 2",1010
"metadata.Quality Level",3
"metadata.Maximum Aperture at Minimum Focal Length",636
"metadata.Unknown tag (0x012c)",5
"metadata.Unknown tag (0xa503)",1
"metadata.Exif SubIFD:FlashPix Version",675590
"metadata.Super Macro",952
"metadata.Auto Rotate",33968
"metadata.Unknown tag (0x3120)",8
"metadata.Unknown tag (0xd262)",3
"metadata.Exif SubIFD:Unknown tag (0x000b)",6
"metadata.DCT Encode Version",1556340
"metadata.Exif SubIFD:Offset Time Original",1705
"metadata.Unknown tag (0x2055)",759
"metadata.Exif IFD0:Unknown tag (0x5015)",44
"metadata.Unknown tag (0x00bf)",4442
"metadata.Exif IFD0:Unknown tag (0xa481)",1007
"metadata.Unknown tag (0xf048)",2
"metadata.Record Shutter Release",49
"metadata.Unknown tag (0xc196)",1
"metadata.Origin Path Info",6
"metadata.Max Faces",751
"metadata.Exif IFD0:Unknown tag (0x9a00)",3267
"metadata.BestShot Mode",888
"metadata.Coded Character Set",661216
"metadata.Unknown tag (0x012d)",5
"metadata.Unknown tag (0x4012)",15069
"metadata.Unknown tag (0xd261)",3
"metadata.Unknown tag (0x76636774)",1458
"metadata.Unknown tag (0x2054)",759
"metadata.Exif SubIFD:Planar Configuration",11475
"metadata.Exif IFD0:Unknown tag (0x5016)",44
"metadata.ICC:Blue TRC",2359489
"metadata.ICC:Unknown tag (0x6472766e)",9
"metadata.Modified Saturation",614
"metadata.Unknown tag (0xf049)",7
"metadata.ISO Sensitivity",570
"metadata.Unknown tag (0x0095)",15
"metadata.Unknown tag (0xc195)",1
"metadata.Dynamic Range Optimizer",8788
"metadata.Unknown tag (0x012e)",5
"metadata.Unknown tag (0xc22f)",1
"metadata.Exif IFD0:Exif Image Height",574
"metadata.Unknown tag (0xd260)",3
"metadata.XREF_58",2
"metadata.XREF_59",2
"metadata.CMM Type",330668
"metadata.Unknown tag (0x101d)",359
"metadata.Unknown tag (0x44433032)",44
"metadata.XREF_50",2
"metadata.Auto Focus",593
"metadata.XREF_51",2
"metadata.XREF_52",2
"metadata.Object Name",39391
"metadata.XREF_53",2
"metadata.XREF_54",2
"metadata.XREF_55",2
"metadata.XREF_56",2
"metadata.XREF_57",2
"metadata.Unknown tag (0xc372)",1
"metadata.Unknown tag (0xd267)",3
"metadata.Unknown tag (0xa506)",1
"metadata.Exif SubIFD:Device Setting Description",10783
"metadata.Unknown tag (0xf03b)",10
"metadata.XREF_60",2
"metadata.Unknown tag (0x0315)",491
"metadata.Exif SubIFD:Focal Plane X Resolution",117199
"metadata.ICC:Unknown tag (0x44455653)",43
"metadata.SXF_事業名",1
"metadata.Unknown tag (0xc1d1)",1
"metadata.XREF_69",2
"metadata.Unknown tag (0x00ba)",369
"metadata.Unknown tag (0x02a8)",2
"metadata.Exif IFD0:Unknown tag (0x0428)",8
"metadata.Fisheye Converter",12
"metadata.Unknown tag (0x101c)",19
"metadata.Unknown tag (0x1513)",162
"metadata.Exif SubIFD:Unknown tag (0xa61a)",28
"metadata.XREF_61",2
"metadata.XREF_62",2
"metadata.XREF_63",2
"metadata.XREF_64",2
"metadata.Unknown tag (0x44433031)",3
"metadata.Tag Count",343069
"metadata.XREF_65",2
"metadata.Unknown tag (0xc371)",1
"metadata.XREF_66",2
"metadata.XREF_67",2
"metadata.XREF_68",2
"metadata.CommentExtensions CommentExtension",112392
"metadata.Dynamic Range Setting",863
"metadata.Unknown tag (0xd266)",3
"metadata.Exif Image:Unknown tag (0x0124)",1
"metadata.Unknown tag (0xf03c)",10
"metadata.Unknown tag (0xc40b)",34134
"metadata.Device Type",12948
"metadata.Unknown tag (0x4011)",15657
"metadata.XREF_70",2
"metadata.XREF_71",2
"metadata.Unknown tag (0x0316)",444
"metadata.Unknown tag (0xd000)",10
"metadata.Unknown tag (0xc1d0)",1
"metadata.Exif IFD0:Unknown tag (0x0425)",19
"metadata.Unknown tag (0x02a9)",2
"metadata.Unknown tag (0xd1f7)",1
"metadata.Self Timer",4439
"metadata.Unknown tag (0x00bb)",221
"metadata.Unknown tag (0x101f)",51
"metadata.Multiple Exposure Mode",386
"metadata.Unknown tag (0x2051)",759
"metadata.XREF_72",2
"metadata.XREF_73",2
"metadata.Unknown tag (0x0620)",37
"metadata.Unknown tag (0x44433030)",44
"metadata.XREF_74",2
"metadata.Exif SubIFD:Unknown tag (0xa61b)",28
"metadata.XREF_75",2
"metadata.XREF_76",2
"metadata.XREF_77",2
"metadata.Unknown tag (0xc370)",1
"metadata.XREF_78",2
"metadata.Exif SubIFD:Opto-electric Conversion Function (OECF)",137
"metadata.XREF_79",2
"metadata.language",165
"metadata.Accessory Type",288
"metadata.Unknown tag (0xd265)",3
"metadata.XREF_80",2
"metadata.XREF_81",2
"metadata.Unknown tag (0xf03d)",17
"metadata.Exif Image:Unknown tag (0x0125)",61
"metadata.XREF_82",2
"metadata.Unknown tag (0xa504)",1
"metadata.Focus Mode",54669
"metadata.SXF_図面総数",2
"metadata.Unknown tag (0x92d6)",3
"metadata.Exif IFD0:Unknown tag (0x0426)",19
"metadata.Unknown tag (0xc199)",1
"metadata.Unknown tag (0x00bc)",617
"metadata.Unknown tag (0x101e)",373
"metadata.XREF_83",2
"metadata.XREF_84",2
"metadata.Exif SubIFD:Unknown tag (0xa61c)",28
"metadata.XREF_85",2
"metadata.XREF_86",2
"metadata.File Format",7053
"metadata.XREF_87",2
"metadata.XREF_88",2
"metadata.XREF_89",2
"metadata.Unknown tag (0xa505)",1
"metadata.Layer Selection IDs",518615
"metadata.Raw Dev PM Picture Tone",14
"metadata.Unknown tag (0x012a)",5
"metadata.XREF_90",2
"metadata.XREF_91",2
"metadata.Product Identifier",240
"metadata.XREF_92",2
"metadata.Unknown tag (0xf03e)",10
"metadata.Unknown tag (0xd264)",3
"metadata.Bits Per Sample",9817
"metadata.Unknown tag (0x0318)",419
"metadata.XREF_14",4
"metadata.Unknown tag (0xc243)",1
"metadata.XREF_15",4
"metadata.State",504
"metadata.XREF_16",4
"metadata.XREF_17",4
"metadata.Unknown tag (0xc376)",1
"metadata.XREF_18",4
"metadata.XREF_19",4
"metadata.Unknown tag (0x0311)",444
"metadata.Unknown tag (0x0444)",35923
"metadata.Unknown tag (0x1207)",589
"metadata.XREF_10",4
"metadata.XREF_11",4
"metadata.XREF_12",4
"metadata.XREF_13",4
"metadata.Plug-in 8 Data",26
"metadata.Unknown tag (0xc1d5)",1
"metadata.Exif SubIFD:Unknown tag (0x889a)",1815
"metadata.Exif SubIFD:Unknown tag (0xa61d)",28
"metadata.Unknown tag (0x1510)",188
"metadata.Unknown tag (0x02a2)",2
"metadata.Unknown tag (0x0008)",13148
"metadata.Image Orientation",1109
"metadata.Raw Dev Art Filter",14
"metadata.Unknown tag (0xf0fb)",4
"metadata.Exif SubIFD:Unknown tag (0x0152)",8813
"metadata.XREF_25",4
"metadata.Unknown tag (0xc375)",1
"metadata.XREF_26",3
"metadata.Unknown tag (0xc242)",1
"metadata.XREF_27",3
"metadata.Exif SubIFD:Lens Make",67117
"metadata.Exif IFD0:TIFF/EP Standard ID",711
"metadata.XREF_28",3
"metadata.XREF_29",3
"metadata.ICC:Unknown tag (0x43784620)",84
"metadata.Unknown tag (0x0312)",446
"metadata.Related Image File Format",19
"metadata.Unknown tag (0x02a4)",1
"metadata.Unknown tag (0x1206)",817
"metadata.Unknown tag (0x0a74)",1
"metadata.XREF_20",4
"metadata.XREF_21",4
"metadata.XREF_22",4
"metadata.XREF_23",4
"metadata.XREF_24",4
"metadata.Unknown tag (0xc1d4)",1
"metadata.Unknown tag (0xb045)",10728
"metadata.Exif SubIFD:Unknown tag (0xa61e)",28
"metadata.Exif SubIFD:Unknown tag (0x889b)",6
"metadata.Exif IFD0:Unknown tag (0x80b7)",1
"metadata.Tile Length",213
"metadata.Unknown tag (0x02a3)",1
"metadata.Unknown tag (0x0009)",17392
"metadata.Unknown tag (0xf0fc)",4
"metadata.Unknown tag (0x101b)",448
"metadata.XREF_36",2
"metadata.Flash Remote Control",439
"metadata.XREF_37",2
"metadata.Unknown tag (0xc374)",1
"metadata.XREF_38",2
"metadata.SXF_工事名",2
"metadata.Unknown tag (0x4800)",6
"metadata.XREF_39",2
"metadata.Exif SubIFD:Exposure Time",414993
"metadata.Photo Style",456
"metadata.Unknown tag (0x310b)",19
"metadata.Makernote Version",7525
"metadata.Unknown tag (0x1512)",188
"metadata.XREF_30",3
"metadata.XREF_31",3
"metadata.XREF_32",3
"metadata.XREF_33",3
"metadata.Exif SubIFD:Pressure",99
"metadata.XREF_34",3
"metadata.Unknown tag (0xc241)",1
"metadata.Unknown tag (0x1209)",352
"metadata.XREF_35",2
"metadata.Scene Capture Type",22746
"metadata.Unknown tag (0xc1d3)",1
"metadata.DEC Switch Position",44
"metadata.Unknown tag (0xa508)",1
"metadata.GPS:GPS Area Information",78
"metadata.Exif SubIFD:Unknown tag (0xa61f)",28
"metadata.Unknown tag (0xd269)",3
"metadata.Unknown tag (0x0313)",554
"metadata.File Info Array",17492
"metadata.Unknown tag (0xf0fd)",4
"metadata.Exif IFD0:Unknown tag (0x0421)",38
"metadata.XREF_47",2
"metadata.Unknown tag (0x101a)",148
"metadata.XREF_48",2
"metadata.XREF_49",2
"metadata.Unknown tag (0x9217)",1
"metadata.ICC:Unknown tag (0x75636d49)",1244
"metadata.Exif IFD0:Unknown tag (0x8128)",1
"metadata.XREF_40",2
"metadata.XREF_41",2
"metadata.Page Name",44
"metadata.XREF_42",2
"metadata.XREF_43",2
"metadata.XREF_44",2
"metadata.Unknown tag (0x1208)",352
"metadata.XREF_45",2
"metadata.Unknown tag (0xc373)",1
"metadata.XREF_46",2
"metadata.Unknown tag (0xc240)",1
"metadata.Exif IFD0:JPEGAC Tables",3
"metadata.Unknown tag (0xd268)",3
"metadata.Unknown tag (0xf03a)",17
"metadata.Unknown tag (0x1511)",188
"metadata.Unknown tag (0x0314)",538
"metadata.Unknown tag (0xa509)",1
"metadata.Unknown tag (0xc1d2)",1
"metadata.Exif SubIFD:Unknown tag (0xa629)",30
"metadata.Unknown tag (0xc223)",1
"metadata.Exif SubIFD:Image Width",11999
"metadata.Unknown tag (0xc356)",1
"metadata.Unknown tag (0xa42f)",5
"metadata.ICC:Unknown tag (0x61613131)",2
"metadata.Unknown tag (0x9400)",7162
"metadata.Contrast Mode",3485
"metadata.Unknown tag (0x4280)",49
"metadata.Unknown tag (0xc2e8)",1
"metadata.Unknown tag (0xc1b5)",1
"metadata.ICC:Unknown tag (0x4b303737)",4
"metadata.Unknown tag (0x0016)",12572
"metadata.Unknown tag (0xc29c)",1
"metadata.Face Detect Area",872
"metadata.Unknown tag (0xc355)",1
"metadata.Unknown tag (0xc222)",1
"metadata.Aspect Frame",412
"metadata.Unknown tag (0x0320)",434
"metadata.Unknown tag (0x9401)",7054
"metadata.Exif Thumbnail:Strip Byte Counts",4703
"metadata.Unknown tag (0x4281)",106
"metadata.Unknown tag (0xc1b4)",1
"metadata.Lens Firmware",1
"metadata.Unknown tag (0xc2e7)",1
"metadata.Exif IFD0:Copyright",129300
"metadata.Unknown tag (0x0017)",3116
"metadata.Unknown tag (0xc29b)",1
"metadata.ICC:Unknown tag (0x4b303738)",4
"metadata.Unknown tag (0x2109)",30
"metadata.Unknown tag (0x9402)",7162
"metadata.Exif Thumbnail:Samples Per Pixel",23437
"metadata.Unknown tag (0xc221)",1
"metadata.CCD Sensitivity",41
"metadata.xmpMM:History:Action",43360
"metadata.Unknown tag (0x7001)",10
"metadata.Unknown tag (0xc354)",1
"metadata.Unknown tag (0x0321)",439
"metadata.Unknown tag (0xa42d)",5
"metadata.dc:rights",1283
"metadata.Quality & File Format",15961
"metadata.GPS Speed",610
"metadata.Unknown tag (0xc2e6)",1
"metadata.Unknown tag (0xc1b3)",1
"metadata.Digital Zoom",42869
"metadata.Unknown tag (0x1520)",21
"metadata.Unknown tag (0xd249)",3
"metadata.Exif IFD0:Unknown tag (0x5090)",4
"metadata.ICC:Unknown tag (0x4b303739)",4
"metadata.Unknown tag (0x0018)",18254
"metadata.FusionMajor",4
"metadata.Unknown tag (0xc29a)",1
"metadata.Adapter",3672
"metadata.Unknown tag (0xc353)",1
"metadata.Unknown tag (0x9403)",7162
"metadata.Unknown tag (0xc220)",1
"metadata.Exif IFD0:Software",1813848
"metadata.Unknown tag (0x7000)",10
